date,open,close,high,low,vol,amt,amp,pct,chg,turnover,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2024-10-21,106.35,106.373,106.389,106.35,80514,856478477.9,0.04,-0.01,-0.009,37.38,-0.0001,0.0005,0.0008,52.2901,0.0673,0.0641,0.0032,0.0132,39288.6,2.0493
2024-10-22,106.373,106.335,106.382,106.331,44233,470451769.7,0.05,-0.04,-0.038,20.53,-0.0004,-0.0005,0.0002,42.8268,0.0638,0.064,-0.0003,0.0132,39715.2,1.1138
2024-10-23,106.334,106.215,106.334,106.185,41348,439168423.1,0.14,-0.11,-0.12,19.19,-0.0011,-0.0014,-0.001,38.308,0.0507,0.0614,-0.0107,0.0138,42623.0,0.9701
2024-10-24,106.246,106.276,106.292,106.246,46822,497604715.4,0.04,0.06,0.061,21.74,0.0006,-0.0011,0.0002,51.7857,0.0447,0.058,-0.0133,0.0139,45028.8,1.0398
2024-10-25,106.271,106.27,106.276,106.24,27447,291631258.3,0.03,-0.01,-0.006,12.74,-0.0001,-0.0011,-0.0005,58.2915,0.0391,0.0542,-0.0152,0.0137,48072.8,0.5709
2024-10-28,106.303,106.29,106.337,106.28,40355,428987254.41,0.05,0.02,0.02,18.73,0.0002,-0.0008,-0.0003,67.8822,0.0358,0.0505,-0.0148,0.0137,40041.0,1.0078
2024-10-29,106.311,106.35,106.353,106.3,44753,475813045.8,0.05,0.06,0.06,20.77,0.0006,0.0001,0.0002,71.8626,0.0376,0.048,-0.0104,0.0139,40145.0,1.1148
2024-10-30,106.435,106.354,106.435,106.341,26056,277176145.3,0.09,0.0,0.004,12.1,0.0,0.0013,-0.0011,63.5274,0.0389,0.0461,-0.0073,0.0129,37086.6,0.7026
2024-10-31,106.354,106.393,106.402,106.354,18404,195779215.5,0.05,0.04,0.039,8.54,0.0004,0.0011,-0.0006,58.4795,0.0426,0.0454,-0.0029,0.013,31403.0,0.5861
2024-11-01,106.395,106.484,106.495,106.395,10977,116863038.9,0.09,0.09,0.091,5.1,0.0009,0.002,0.0023,63.8983,0.0522,0.0468,0.0055,0.011,28109.0,0.3905
2024-11-04,106.485,106.499,106.513,106.469,47622,507157721.0,0.04,0.01,0.015,22.11,0.0001,0.002,0.0034,60.3352,0.0604,0.0495,0.0109,0.0102,29562.4,1.6109
2024-11-05,106.499,106.484,106.499,106.46,47479,505563675.7,0.04,-0.01,-0.015,22.04,-0.0001,0.0013,0.0042,61.597,0.0649,0.0526,0.0123,0.0094,30107.6,1.577
2024-11-06,106.455,106.48,106.515,106.455,33370,355372895.7,0.06,0.0,-0.004,15.49,-0.0,0.0012,0.0043,58.4677,0.0674,0.0556,0.0119,0.0093,31570.4,1.057
2024-11-07,106.5,106.517,106.563,106.5,55746,593890178.8,0.06,0.03,0.037,25.88,0.0003,0.0012,0.003,63.0058,0.0715,0.0588,0.0128,0.0076,39038.8,1.428
2024-11-08,106.517,106.535,106.545,106.501,47395,504938254.7,0.04,0.02,0.018,22.0,0.0002,0.0005,0.0022,65.3409,0.0754,0.0621,0.0133,0.0068,46322.4,1.0232
2024-11-11,106.51,106.547,106.564,106.51,33432,356225728.11,0.05,0.01,0.012,15.52,0.0001,0.0005,0.0021,71.1155,0.0785,0.0654,0.0131,0.0068,43484.4,0.7688
2024-11-12,106.549,106.576,106.597,106.549,28586,304664891.3,0.05,0.03,0.029,13.27,0.0003,0.0009,0.0018,93.9173,0.0824,0.0688,0.0136,0.0066,39705.8,0.7199
2024-11-13,106.576,106.573,106.595,106.568,27453,292576091.9,0.03,0.0,-0.003,12.74,-0.0,0.0009,0.002,92.068,0.0842,0.0719,0.0124,0.0065,38522.4,0.7127
2024-11-14,106.572,106.572,106.586,106.551,36564,389635211.6,0.03,0.0,-0.001,16.97,-0.0,0.0005,0.0017,93.3908,0.0846,0.0744,0.0102,0.0064,34686.0,1.0541
2024-11-15,106.572,106.575,106.621,106.571,38429,409609583.8,0.05,0.0,0.003,17.84,0.0,0.0004,0.0018,93.0514,0.0842,0.0764,0.0078,0.0064,32892.8,1.1683
2024-11-18,106.575,106.53,106.579,106.51,50347,536416590.31,0.06,-0.04,-0.045,23.37,-0.0004,-0.0002,0.0015,78.481,0.0794,0.077,0.0024,0.0066,36275.8,1.3879
2024-11-19,106.535,106.555,106.569,106.506,33715,359206923.7,0.06,0.02,0.025,15.65,0.0002,-0.0002,0.0021,79.822,0.0766,0.0769,-0.0003,0.0064,37301.6,0.9038
2024-11-20,106.566,106.578,106.587,106.557,26596,283431429.7,0.03,0.02,0.023,12.35,0.0002,0.0,0.0034,78.8162,0.0755,0.0766,-0.0012,0.0045,37130.2,0.7163
2024-11-21,106.58,106.61,106.615,106.573,18436,196535311.1,0.04,0.03,0.032,8.56,0.0003,0.0004,0.0031,74.0458,0.0762,0.0765,-0.0003,0.0043,33504.6,0.5503
2024-11-22,106.616,106.632,106.638,106.611,43737,466305468.396,0.03,0.02,0.022,20.3,0.0002,0.0005,0.0034,74.7212,0.0777,0.0768,0.001,0.0042,34566.2,1.2653
2024-11-25,106.631,106.642,106.662,106.611,65300,696419336.1,0.05,0.01,0.01,30.31,0.0001,0.0011,0.0033,79.9242,0.0788,0.0772,0.0016,0.0042,37556.8,1.7387
2024-11-26,106.642,106.661,106.677,106.642,28733,306441828.2,0.03,0.02,0.019,13.34,0.0002,0.001,0.0029,82.4373,0.0803,0.0778,0.0025,0.0039,36560.4,0.7859
2024-11-27,106.662,106.644,106.667,106.64,11301,120525390.0,0.03,-0.02,-0.017,5.25,-0.0002,0.0006,0.0027,74.5174,0.0792,0.0781,0.0011,0.0041,33501.4,0.3373
2024-11-28,106.654,106.685,106.691,106.651,28876,308036648.397,0.04,0.04,0.041,13.4,0.0004,0.0007,0.0027,76.5957,0.0806,0.0786,0.0021,0.0041,35589.4,0.8114
2024-11-29,106.735,106.758,106.795,106.716,36594,390651708.8,0.07,0.07,0.073,16.99,0.0007,0.0012,0.0026,80.758,0.0867,0.0802,0.0065,0.0037,34160.8,1.0712
2024-12-02,106.832,106.945,106.962,106.832,30823,329659359.5,0.12,0.18,0.187,14.31,0.0018,0.0028,0.0042,86.8263,0.1054,0.0852,0.0201,0.0069,27265.4,1.1305
2024-12-03,106.953,106.955,106.972,106.939,63369,677703338.5,0.03,0.01,0.01,29.42,0.0001,0.0028,0.0044,87.5984,0.1196,0.0921,0.0275,0.0068,34192.6,1.8533
2024-12-04,106.963,107.018,107.029,106.963,13214,141386949.5,0.06,0.06,0.063,6.13,0.0006,0.0035,0.0051,89.1228,0.1344,0.1006,0.0339,0.0068,34575.2,0.3822
2024-12-05,107.017,107.019,107.042,106.969,35984,385062491.2,0.07,0.0,0.001,16.7,0.0,0.0031,0.0047,89.0845,0.1446,0.1094,0.0352,0.0068,35996.8,0.9996
2024-12-06,107.02,106.999,107.069,106.988,36562,391218907.6,0.08,-0.02,-0.02,16.97,-0.0002,0.0023,0.0044,93.186,0.1493,0.1174,0.0319,0.007,35990.4,1.0159
2024-12-09,106.999,107.008,107.022,106.99,8263,88421535.1,0.03,0.01,0.009,3.84,0.0001,0.0006,0.0043,92.9791,0.152,0.1243,0.0277,0.007,31478.4,0.2625
2024-12-10,107.049,107.17,107.18,107.048,30797,330015522.9,0.12,0.15,0.162,14.3,0.0015,0.002,0.0056,94.4444,0.1653,0.1325,0.0328,0.0084,24964.0,1.2337
2024-12-11,107.163,107.207,107.207,107.117,53516,573588869.1,0.08,0.03,0.037,24.84,0.0003,0.0018,0.0059,94.4858,0.1768,0.1414,0.0355,0.0083,33024.4,1.6205
2024-12-12,107.23,107.269,107.273,107.228,35743,383368409.5,0.04,0.06,0.062,16.59,0.0006,0.0023,0.0065,94.7961,0.1888,0.1509,0.0379,0.0083,32976.2,1.0839
2024-12-13,107.429,107.457,107.475,107.429,35134,377557165.4,0.04,0.18,0.188,16.31,0.0018,0.0043,0.0083,95.838,0.211,0.1629,0.0481,0.0096,32690.6,1.0747
2024-12-16,107.48,107.545,107.567,107.48,52450,564105989.596,0.08,0.08,0.088,24.35,0.0008,0.005,0.0095,96.1378,0.233,0.1769,0.0561,0.0092,41528.0,1.263
2024-12-17,107.507,107.47,107.538,107.468,28137,302417983.6,0.07,-0.07,-0.075,13.06,-0.0007,0.0028,0.0086,90.6496,0.2416,0.1898,0.0518,0.0101,40996.0,0.6863
2024-12-18,107.542,107.481,107.56,107.41,54233,583010957.5,0.14,0.01,0.011,25.18,0.0001,0.0026,0.0085,90.3651,0.2465,0.2012,0.0453,0.0101,41139.4,1.3183
2024-12-19,107.511,107.55,107.551,107.495,42153,453210224.618,0.05,0.06,0.069,19.57,0.0006,0.0026,0.0088,90.3259,0.253,0.2115,0.0414,0.0101,42421.4,0.9937
2024-12-20,107.606,107.697,107.697,107.606,35193,378881571.02,0.08,0.14,0.147,16.34,0.0014,0.0022,0.01,89.9151,0.2669,0.2226,0.0443,0.0106,42433.2,0.8294
2024-12-23,107.794,107.787,107.839,107.738,40847,440273089.04,0.09,0.08,0.09,18.96,0.0008,0.0023,0.0107,90.7045,0.282,0.2345,0.0475,0.0106,40112.6,1.0183
2024-12-24,107.764,107.818,107.85,107.506,21342,230137454.5,0.32,0.03,0.031,9.91,0.0003,0.0032,0.0108,90.404,0.293,0.2462,0.0468,0.0105,38753.6,0.5507
2024-12-25,107.818,107.719,107.818,107.706,21361,230109811.5,0.1,-0.09,-0.099,9.92,-0.0009,0.0022,0.0101,82.1691,0.2905,0.255,0.0354,0.0115,32179.2,0.6638
2024-12-26,107.725,107.704,107.753,107.674,47771,514477977.268,0.07,-0.01,-0.015,22.18,-0.0001,0.0014,0.0096,82.5485,0.2839,0.2608,0.0231,0.0117,33302.8,1.4344
2024-12-27,107.75,107.827,107.834,107.75,48535,523239549.2,0.08,0.11,0.123,22.53,0.0011,0.0012,0.01,84.2105,0.2854,0.2657,0.0197,0.0119,35971.2,1.3493
2024-12-30,107.815,107.798,107.847,107.789,19738,212801992.636,0.05,-0.03,-0.029,9.16,-0.0003,0.0001,0.008,79.5113,0.281,0.2688,0.0122,0.0112,31749.4,0.6217
2024-12-31,107.815,107.79,107.858,107.79,29777,321073565.452,0.06,-0.01,-0.008,13.82,-0.0001,-0.0003,0.0078,78.1643,0.2737,0.2698,0.0039,0.0113,33436.4,0.8906
2025-01-02,107.812,107.785,107.842,107.782,29747,320686448.5,0.06,0.0,-0.005,13.81,-0.0,0.0006,0.0072,76.3804,0.2644,0.2687,-0.0043,0.0114,35113.6,0.8472
2025-01-03,107.83,107.884,107.884,107.8,15889,171348698.1,0.08,0.09,0.099,7.38,0.0009,0.0017,0.0081,74.0157,0.2621,0.2674,-0.0053,0.0115,28737.2,0.5529
2025-01-06,107.883,107.86,107.931,107.849,24576,265149211.7,0.08,-0.02,-0.024,11.41,-0.0002,0.0003,0.008,69.0909,0.2553,0.265,-0.0096,0.0115,23945.4,1.0263
2025-01-07,107.851,107.784,107.851,107.749,32217,347289497.6,0.09,-0.07,-0.076,14.96,-0.0007,-0.0001,0.0073,69.0073,0.2411,0.2602,-0.0191,0.0121,26441.2,1.2184
2025-01-08,107.781,107.722,107.793,107.716,32527,350420948.95,0.07,-0.06,-0.062,15.1,-0.0006,-0.0006,0.0052,63.74,0.2222,0.2526,-0.0304,0.0117,26991.2,1.2051
2025-01-09,107.672,107.632,107.716,107.628,16882,181730452.9,0.08,-0.08,-0.09,7.84,-0.0008,-0.0014,0.004,54.5657,0.1977,0.2416,-0.0439,0.0124,24418.2,0.6914
2025-01-10,107.546,107.55,107.589,107.446,9046,97287684.68,0.13,-0.08,-0.082,4.2,-0.0008,-0.0031,0.0026,41.1765,0.1698,0.2273,-0.0575,0.0127,23049.6,0.3925
2025-01-13,107.541,107.547,107.614,107.512,19303,207642609.4,0.09,0.0,-0.003,8.96,-0.0,-0.0029,0.0008,33.9142,0.1457,0.2109,-0.0653,0.0112,21995.0,0.8776
2025-01-14,107.509,107.616,107.63,107.509,19078,205289090.48,0.11,0.06,0.069,8.86,0.0006,-0.0016,0.0007,37.1173,0.1306,0.1949,-0.0643,0.011,19367.2,0.9851
2025-01-15,107.62,107.68,107.7,107.62,44986,484387443.4,0.07,0.06,0.064,20.88,0.0006,-0.0004,0.002,47.3965,0.1225,0.1804,-0.0579,0.0109,21859.0,2.058
2025-01-16,107.648,107.594,107.648,107.534,47775,514077315.36,0.11,-0.08,-0.086,22.18,-0.0008,-0.0004,0.0011,43.2927,0.1078,0.1659,-0.0581,0.0113,28037.6,1.704
2025-01-17,107.594,107.569,107.644,107.539,55579,597913273.4,0.1,-0.02,-0.025,25.8,-0.0002,0.0002,0.0002,32.133,0.0931,0.1513,-0.0582,0.0111,37344.2,1.4883
2025-01-20,107.56,107.544,107.593,107.508,7466,80303599.4,0.08,-0.02,-0.025,3.47,-0.0002,-0.0,-0.0014,32.312,0.0785,0.1368,-0.0582,0.0099,34976.8,0.2135
2025-01-21,107.599,107.628,107.656,107.544,27849,299627080.1,0.1,0.08,0.084,12.93,0.0008,0.0001,-0.0015,39.7985,0.0729,0.124,-0.0511,0.0099,36731.0,0.7582
2025-01-22,107.625,107.608,107.69,107.608,32744,352492779.5,0.08,-0.02,-0.02,15.2,-0.0002,-0.0007,-0.0019,39.0606,0.0661,0.1124,-0.0463,0.0098,34282.6,0.9551
2025-01-23,107.588,107.535,107.654,107.522,15187,163321484.9,0.12,-0.07,-0.073,7.05,-0.0007,-0.0005,-0.0017,27.7139,0.0542,0.1008,-0.0466,0.0095,27765.0,0.547
2025-01-24,107.535,107.538,107.553,107.411,21598,232071703.4,0.13,0.0,0.003,10.03,0.0,-0.0003,-0.0015,28.8714,0.0445,0.0895,-0.0451,0.0096,20968.8,1.03
2025-01-27,107.563,107.707,107.727,107.563,12813,137973165.6,0.15,0.16,0.169,5.95,0.0016,0.0015,-0.0011,45.4971,0.0498,0.0816,-0.0318,0.0104,22038.2,0.5814
2025-02-05,107.709,107.71,107.79,107.69,57153,615518819.6,0.09,0.0,0.003,26.53,0.0,0.0008,-0.0008,49.2462,0.0537,0.076,-0.0223,0.0103,27899.0,2.0486
2025-02-06,107.715,107.78,107.782,107.706,63667,685886780.6,0.07,0.06,0.07,29.55,0.0006,0.0016,-0.0001,59.5361,0.0617,0.0731,-0.0114,0.0106,34083.6,1.868
2025-02-07,107.788,107.785,107.827,107.772,36002,388116173.5,0.05,0.0,0.005,16.71,0.0,0.0023,0.0,66.8097,0.0677,0.072,-0.0044,0.0106,38246.6,0.9413
2025-02-10,107.798,107.688,107.798,107.679,56944,613276485.1,0.11,-0.09,-0.097,26.43,-0.0009,0.0014,-0.0018,58.8903,0.0638,0.0704,-0.0066,0.0105,45315.8,1.2566
2025-02-11,107.688,107.667,107.694,107.651,25572,275360529.4,0.04,-0.02,-0.021,11.87,-0.0002,-0.0004,-0.0018,53.4228,0.0584,0.068,-0.0096,0.0105,47867.6,0.5342
2025-02-12,107.67,107.666,107.7,107.652,19650,211583291.017,0.04,0.0,-0.001,9.12,-0.0,-0.0004,-0.0011,48.9736,0.0534,0.0651,-0.0116,0.0102,40367.0,0.4868
2025-02-13,107.66,107.626,107.66,107.617,104854,1128715628.4,0.04,-0.04,-0.04,48.67,-0.0004,-0.0014,-0.0009,52.5157,0.0457,0.0612,-0.0155,0.0101,48604.4,2.1573
2025-02-14,107.628,107.526,107.633,107.506,63782,685863155.8,0.12,-0.09,-0.1,29.61,-0.0009,-0.0024,-0.001,46.9761,0.0312,0.0552,-0.024,0.0102,54160.4,1.1777
2025-02-17,107.577,107.5,107.577,107.442,31234,335778980.0,0.13,-0.02,-0.026,14.5,-0.0002,-0.0017,-0.0005,46.9101,0.0174,0.0476,-0.0303,0.0099,49018.4,0.6372
2025-02-18,107.5,107.426,107.5,107.349,8792,94426133.2,0.14,-0.07,-0.074,4.08,-0.0007,-0.0022,-0.0011,35.6125,0.0005,0.0382,-0.0377,0.0102,45662.4,0.1925
2025-02-19,107.476,107.465,107.476,107.428,19318,207590033.655,0.04,0.04,0.039,8.97,0.0004,-0.0019,-0.0014,40.0832,-0.0097,0.0286,-0.0383,0.01,45596.0,0.4237
2025-02-20,107.467,107.397,107.467,107.377,9449,101469419.2,0.08,-0.06,-0.068,4.39,-0.0006,-0.0021,-0.0026,40.3631,-0.023,0.0183,-0.0413,0.0098,26515.0,0.3564
2025-02-21,107.428,107.336,107.428,107.257,9670,103769350.55,0.16,-0.06,-0.061,4.49,-0.0006,-0.0018,-0.0024,36.9509,-0.038,0.0071,-0.045,0.0097,15692.6,0.6162
2025-02-24,107.323,107.129,107.323,107.106,8281,88787909.7,0.2,-0.19,-0.207,3.84,-0.0019,-0.0035,-0.0041,14.4089,-0.0658,-0.0075,-0.0583,0.0116,11102.0,0.7459
2025-02-25,107.242,107.209,107.262,107.112,36965,396182845.4,0.14,0.07,0.08,17.16,0.0007,-0.002,-0.0031,21.8223,-0.0805,-0.0221,-0.0584,0.0121,16736.6,2.2086
2025-02-26,107.204,107.245,107.297,107.204,29317,314413978.4,0.09,0.03,0.036,13.61,0.0003,-0.002,-0.0036,18.7135,-0.0882,-0.0353,-0.0529,0.0117,18736.4,1.5647
2025-02-27,107.245,107.192,107.278,107.191,18966,203367677.4,0.08,-0.05,-0.053,8.8,-0.0005,-0.0019,-0.0039,17.165,-0.0974,-0.0477,-0.0497,0.0118,20639.8,0.9189
2025-02-28,107.19,107.232,107.232,107.155,2997,32128021.936,0.07,0.04,0.04,1.39,0.0004,-0.001,-0.0028,23.0496,-0.1004,-0.0583,-0.0421,0.0118,19305.2,0.1552
2025-03-03,107.219,107.36,107.36,107.174,64890,695863679.0,0.17,0.12,0.128,30.12,0.0012,0.0022,-0.0017,33.893,-0.0914,-0.0649,-0.0265,0.0127,30627.0,2.1187
2025-03-04,107.409,107.37,107.45,107.362,12061,129549311.6,0.08,0.01,0.01,5.6,0.0001,0.0015,-0.0031,34.6154,-0.0824,-0.0684,-0.014,0.0112,25646.2,0.4703
2025-03-05,107.369,107.408,107.42,107.369,35277,378872550.6,0.05,0.04,0.038,16.38,0.0004,0.0015,-0.0028,38.6458,-0.0715,-0.069,-0.0025,0.0113,26838.2,1.3144
2025-03-06,107.39,107.346,107.39,107.314,19901,213624230.4,0.07,-0.06,-0.062,9.24,-0.0006,0.0014,-0.004,40.2386,-0.067,-0.0686,0.0016,0.011,27025.2,0.7364
2025-03-07,107.314,107.234,107.314,107.214,12899,138315538.5,0.09,-0.1,-0.112,5.99,-0.001,0.0,-0.0051,36.8056,-0.0717,-0.0692,-0.0025,0.0113,29005.6,0.4447
2025-03-10,107.201,107.172,107.202,107.109,31744,340289721.25,0.09,-0.06,-0.062,14.74,-0.0006,-0.0018,-0.0048,37.249,-0.0795,-0.0713,-0.0082,0.0111,22376.4,1.4186
2025-03-11,107.126,107.107,107.17,107.106,16525,177009615.298,0.06,-0.06,-0.065,7.67,-0.0006,-0.0024,-0.0052,32.4853,-0.0899,-0.075,-0.0149,0.0112,23269.2,0.7102
2025-03-12,107.1,107.329,107.434,107.018,8357,89573886.4,0.39,0.21,0.222,3.88,0.0021,-0.0007,-0.0031,47.1088,-0.0793,-0.0759,-0.0034,0.0139,17885.2,0.4673
2025-03-13,107.22,107.269,107.35,107.17,99319,1065920931.0,0.17,-0.06,-0.06,46.11,-0.0006,-0.0007,-0.0033,47.1489,-0.0749,-0.0757,0.0008,0.014,33768.8,2.9411
2025-03-14,107.266,107.246,107.284,107.163,10439,111916685.2,0.11,-0.02,-0.023,4.85,-0.0002,0.0001,-0.0026,55.9031,-0.0724,-0.075,0.0026,0.0137,33276.8,0.3137
2025-03-17,107.204,107.245,107.259,107.194,30222,324075308.1,0.06,0.0,-0.001,14.03,-0.0,0.0007,-0.0024,51.9737,-0.0697,-0.0739,0.0042,0.0137,32972.4,0.9166
2025-03-18,107.243,107.213,107.3,107.165,5908,63349369.9,0.13,-0.03,-0.032,2.74,-0.0003,0.001,-0.002,48.2379,-0.0694,-0.073,0.0037,0.0136,30849.0,0.1915
2025-03-19,107.214,107.196,107.263,107.178,21767,233344086.3,0.08,-0.02,-0.017,10.1,-0.0002,-0.0012,-0.0025,50.2294,-0.0696,-0.0724,0.0027,0.0134,33531.0,0.6492
2025-03-20,107.237,107.313,107.332,107.203,7542,80920723.4,0.12,0.11,0.117,3.5,0.0011,0.0004,-0.0008,54.2677,-0.0597,-0.0698,0.0101,0.014,15175.6,0.497
2025-03-21,107.335,107.314,107.645,107.285,40992,440059480.0,0.34,0.0,0.001,19.03,0.0,0.0006,-0.0002,47.2019,-0.0512,-0.0661,0.0149,0.0138,21286.2,1.9258
2025-03-24,107.268,107.29,107.29,107.25,21681,232587613.9,0.04,-0.02,-0.024,10.06,-0.0002,0.0004,0.0015,45.2153,-0.0459,-0.0621,0.0162,0.0119,19578.0,1.1074
2025-03-25,107.335,107.301,107.376,107.28,22679,243336067.02,0.09,0.01,0.011,10.53,0.0001,0.0008,0.0009,43.3869,-0.0403,-0.0577,0.0174,0.0116,22932.2,0.989
2025-03-26,107.299,107.345,107.345,107.282,12129,130144352.7,0.06,0.04,0.044,5.63,0.0004,0.0014,0.0009,49.9368,-0.032,-0.0526,0.0206,0.0116,21004.6,0.5774
2025-03-27,107.337,107.35,107.352,107.294,14225,152675983.5,0.05,0.0,0.005,6.6,0.0,0.0003,0.0015,58.4795,-0.0247,-0.047,0.0223,0.0115,22341.2,0.6367
2025-03-28,107.34,107.338,107.355,107.3,31142,334273254.164,0.05,-0.01,-0.012,14.46,-0.0001,0.0002,0.001,63.0915,-0.0196,-0.0415,0.0219,0.0114,20371.2,1.5287
2025-03-31,107.336,107.348,107.388,107.333,29415,315779665.8,0.05,0.01,0.01,13.65,0.0001,0.0005,-0.0001,70.8117,-0.0146,-0.0361,0.0215,0.0106,21918.0,1.342
2025-04-01,107.334,107.359,107.389,107.33,7938,85221282.4,0.05,0.01,0.011,3.68,0.0001,0.0005,-0.0001,54.0761,-0.0097,-0.0309,0.0211,0.0106,18969.8,0.4185
2025-04-02,107.358,107.387,107.392,107.336,14507,155741817.566,0.05,0.03,0.028,6.73,0.0003,0.0004,-0.0002,67.5595,-0.0035,-0.0254,0.0219,0.0106,19445.4,0.746
2025-04-03,107.498,107.576,107.6,107.435,27316,293647446.5,0.15,0.18,0.189,12.68,0.0018,0.0021,0.0021,82.8685,0.0165,-0.017,0.0335,0.0121,22063.6,1.2381
2025-04-07,107.788,107.71,108.5,107.693,26208,282382757.4,0.75,0.12,0.134,12.17,0.0012,0.0035,0.0044,86.6142,0.0427,-0.0051,0.0477,0.0119,21076.8,1.2435
2025-04-08,107.639,107.641,107.72,107.621,62221,670099088.9,0.09,-0.06,-0.069,28.88,-0.0006,0.0027,0.0044,81.8452,0.0572,0.0074,0.0498,0.0119,27638.0,2.2513
2025-04-09,107.625,107.6,107.671,107.6,73058,786460038.9,0.07,-0.04,-0.041,33.91,-0.0004,0.0022,0.0046,79.023,0.0646,0.0188,0.0458,0.0118,40662.0,1.7967
2025-04-10,107.629,107.647,107.65,107.567,21558,231944160.7,0.08,0.04,0.047,10.01,0.0004,0.0024,0.003,76.6773,0.0734,0.0297,0.0437,0.0096,42072.2,0.5124
2025-04-11,107.742,107.719,107.769,107.7,22681,244369821.9,0.06,0.07,0.072,10.53,0.0007,0.0013,0.0042,79.0531,0.0853,0.0409,0.0444,0.0094,41145.2,0.5512
2025-04-14,107.681,107.723,107.732,107.675,70124,755159265.744,0.05,0.0,0.004,32.55,0.0,0.0001,0.0044,81.9793,0.0939,0.0515,0.0424,0.0093,49928.4,1.4045
2025-04-15,107.685,107.708,107.73,107.684,13732,147915219.83,0.04,-0.01,-0.015,6.37,-0.0001,0.0006,0.0043,79.8825,0.0984,0.0609,0.0375,0.0093,40230.6,0.3413
2025-04-16,107.708,107.718,107.73,107.691,27045,291344707.428,0.04,0.01,0.01,12.55,0.0001,0.0011,0.0047,78.8253,0.1016,0.069,0.0326,0.0092,31028.0,0.8716
2025-04-17,107.718,107.689,107.748,107.685,15518,167155235.9,0.06,-0.03,-0.029,7.2,-0.0003,0.0004,0.0046,75.2608,0.1006,0.0753,0.0253,0.0092,29820.0,0.5204
2025-04-18,107.672,107.665,107.745,107.645,21097,227137231.297,0.09,-0.02,-0.024,9.79,-0.0002,-0.0005,0.0033,73.9385,0.0968,0.0796,0.0172,0.0088,29503.2,0.7151
2025-04-21,107.66,107.63,107.68,107.618,30060,323564490.5,0.06,-0.03,-0.035,13.95,-0.0003,-0.0009,0.0029,69.9153,0.0899,0.0817,0.0082,0.0089,21490.4,1.3988
2025-04-22,107.636,107.643,107.673,107.636,52833,568728989.2,0.03,0.01,0.013,24.53,0.0001,-0.0006,0.0033,70.0,0.0845,0.0822,0.0023,0.0088,29310.6,1.8025
2025-04-23,107.607,107.629,107.638,107.607,20992,225924622.35,0.03,-0.01,-0.014,9.74,-0.0001,-0.0008,0.0031,67.3851,0.0782,0.0814,-0.0032,0.0089,28100.0,0.747
2025-04-24,107.631,107.604,107.668,107.604,22804,245451123.1,0.06,-0.02,-0.025,10.59,-0.0002,-0.0008,0.0024,52.6316,0.0704,0.0792,-0.0088,0.0089,29557.2,0.7715
2025-04-25,107.634,107.661,107.682,107.601,22459,241779881.0,0.08,0.05,0.057,10.43,0.0005,-0.0,0.0029,44.6154,0.068,0.077,-0.009,0.009,29829.6,0.7529
2025-04-28,107.672,107.657,107.673,107.638,11054,119016478.8,0.03,0.0,-0.004,5.13,-0.0,0.0003,0.003,52.0513,0.0651,0.0746,-0.0095,0.009,26028.4,0.4247
2025-04-29,107.66,107.726,107.736,107.66,13171,141882581.2,0.07,0.06,0.069,6.11,0.0006,0.0008,0.0035,65.0718,0.0675,0.0732,-0.0057,0.0092,18096.0,0.7278
2025-04-30,107.789,107.808,107.811,107.726,22608,243675294.2,0.08,0.08,0.082,10.49,0.0008,0.0017,0.0042,67.7704,0.0752,0.0736,0.0016,0.0094,18419.2,1.2274
2025-05-06,107.799,107.748,107.799,107.724,33967,365954009.5,0.07,-0.06,-0.06,15.77,-0.0006,0.0013,0.0034,53.288,0.0756,0.074,0.0016,0.0098,20651.8,1.6447
2025-05-07,107.783,107.798,107.835,107.768,20244,218199961.4,0.06,0.05,0.05,9.4,0.0005,0.0013,0.0021,57.7002,0.079,0.075,0.004,0.0079,20208.8,1.0017
2025-05-08,107.848,107.889,107.895,107.843,18831,203149561.05,0.05,0.08,0.091,8.74,0.0008,0.0022,0.0017,66.0746,0.088,0.0776,0.0104,0.0072,21764.2,0.8652
2025-05-09,107.916,107.929,107.992,107.916,22482,242652715.4,0.07,0.04,0.04,10.44,0.0004,0.0019,0.0027,67.7909,0.0973,0.0815,0.0158,0.0067,23626.4,0.9516
2025-05-12,107.902,107.95,107.972,107.868,22212,239775440.5,0.1,0.02,0.021,10.31,0.0002,0.0013,0.0033,72.3077,0.1051,0.0863,0.0189,0.0065,23547.2,0.9433
2025-05-13,107.912,107.949,107.961,107.888,48579,524427256.748,0.07,0.0,-0.001,22.55,-0.0,0.0019,0.0028,75.2669,0.11,0.091,0.019,0.0064,26469.6,1.8353
2025-05-14,107.907,107.939,107.984,107.907,66198,714584391.8,0.07,-0.01,-0.01,30.73,-0.0001,0.0013,0.002,78.7709,0.1117,0.0951,0.0166,0.0061,35660.4,1.8563
2025-05-15,107.939,107.9,107.94,107.859,26733,288414941.78,0.08,-0.04,-0.039,12.41,-0.0004,0.0001,0.0016,72.8242,0.1087,0.0979,0.0109,0.0063,37240.8,0.7178
2025-05-16,107.899,107.822,107.899,107.803,38228,412148731.0,0.09,-0.07,-0.078,17.75,-0.0007,-0.001,0.0011,65.3907,0.0989,0.0981,0.0008,0.0069,40390.0,0.9465
