date,open,close,high,low,vol,amt,amp,pct,chg,turnover,ret_1d,ret_5d,ret_20d,rsi_14,macd,macd_signal,macd_hist,vol_20d,vol_sma_5,vol_ratio
2025-04-23,139.024,138.917,139.024,138.876,9591.0,135259736.0,0.11,-0.09,-0.129,3.84,-0.0009,-0.0025,0.0073,68.4842,0.2223,0.2253,-0.003,0.0194,73590.8,0.1303
2025-04-24,138.956,138.799,138.986,138.792,117553.0,1657710810.0,0.14,-0.08,-0.118,47.07,-0.0008,-0.0027,0.0053,53.3956,0.1921,0.2187,-0.0266,0.0196,71827.6,1.6366
2025-04-25,138.876,138.925,138.968,138.83,12027.0,169593657.0,0.1,0.09,0.126,4.82,0.0009,-0.0014,0.0058,42.8135,0.1762,0.2102,-0.034,0.0197,38623.0,0.3114
2025-04-28,138.934,138.887,138.959,138.879,102934.0,1451560136.0,0.06,-0.03,-0.038,41.21,-0.0003,-0.0008,0.0057,45.4545,0.1588,0.1999,-0.0411,0.0197,57617.4,1.7865
2025-04-29,138.914,139.072,139.076,138.914,74728.0,1054460936.0,0.12,0.13,0.185,29.92,0.0013,0.0002,0.0072,49.7006,0.158,0.1915,-0.0335,0.02,63366.6,1.1793
2025-04-30,139.088,139.179,139.196,139.037,20061.0,283278065.0,0.11,0.08,0.107,8.03,0.0008,0.0019,0.008,48.6631,0.1642,0.186,-0.0219,0.02,65460.6,0.3065
2025-05-06,139.166,139.104,139.166,139.063,187147.0,2642918335.0,0.07,-0.05,-0.075,74.93,-0.0005,0.0022,0.0067,44.1286,0.1612,0.1811,-0.0199,0.0202,79379.4,2.3576
2025-05-07,139.145,139.066,139.191,139.048,44691.0,631050549.0,0.1,-0.03,-0.038,17.89,-0.0003,0.001,0.0027,47.087,0.1539,0.1756,-0.0217,0.0159,85912.2,0.5202
2025-05-08,139.168,139.346,139.355,139.166,48415.0,684567461.0,0.14,0.2,0.28,19.38,0.002,0.0033,0.0017,56.6667,0.1688,0.1743,-0.0055,0.0137,75008.4,0.6455
2025-05-09,139.358,139.306,139.446,139.285,17149.0,242591105.0,0.12,-0.03,-0.04,6.87,-0.0003,0.0017,0.0022,51.584,0.1754,0.1745,0.0009,0.0133,63492.6,0.2701
2025-05-12,139.248,139.241,139.341,139.171,15726.0,222325869.0,0.12,-0.05,-0.065,6.3,-0.0005,0.0004,0.0012,52.4143,0.1733,0.1743,-0.0009,0.0134,62625.6,0.2511
2025-05-13,139.186,139.147,139.206,139.113,21606.0,305174618.0,0.07,-0.07,-0.094,8.65,-0.0007,0.0003,-0.0005,51.1612,0.1623,0.1719,-0.0096,0.0132,29517.4,0.732
2025-05-14,139.145,139.031,139.196,139.017,13478.0,190289071.0,0.13,-0.08,-0.116,5.4,-0.0008,-0.0003,-0.0017,51.2312,0.1425,0.166,-0.0235,0.0134,23274.8,0.5791
2025-05-15,139.027,138.933,139.066,138.927,10882.0,153524008.0,0.1,-0.07,-0.098,4.36,-0.0007,-0.003,-0.0015,46.2558,0.1176,0.1563,-0.0387,0.0133,15768.2,0.6901
2025-05-16,138.923,138.839,138.923,138.798,10243.0,144356714.0,0.09,-0.07,-0.094,4.1,-0.0007,-0.0034,-0.0022,47.3541,0.0892,0.1429,-0.0537,0.0134,14387.0,0.712
2025-05-19,138.839,138.908,138.933,138.839,11215.0,158124469.0,0.07,0.05,0.069,4.49,0.0005,-0.0024,-0.0025,53.8246,0.0714,0.1286,-0.0572,0.0131,13484.8,0.8317
2025-05-20,138.976,138.955,139.027,138.897,10686.0,150735318.0,0.09,0.03,0.047,4.28,0.0003,-0.0014,-0.0016,51.1144,0.0605,0.115,-0.0545,0.0131,11300.8,0.9456
2025-05-21,138.906,138.94,138.966,138.906,6659.0,93920227.0,0.04,-0.01,-0.015,2.67,-0.0001,-0.0007,-0.0012,52.003,0.05,0.102,-0.052,0.013,9937.0,0.6701
2025-05-22,138.966,138.939,139.007,138.924,6494.0,91609588.0,0.06,0.0,-0.001,2.6,-0.0,0.0,-0.0004,44.1615,0.0411,0.0898,-0.0487,0.0127,9059.4,0.7168
2025-05-23,138.961,139.045,139.054,138.921,7615.0,107431278.0,0.1,0.08,0.106,3.05,0.0008,0.0015,-0.0,44.1125,0.0422,0.0803,-0.0381,0.0129,8533.8,0.8923
2025-05-26,139.046,139.042,139.111,139.008,52579.0,742069945.0,0.07,0.0,-0.003,21.05,-0.0,0.001,0.0009,47.0919,0.0423,0.0727,-0.0304,0.0125,16806.6,3.1285
2025-05-27,139.049,138.99,139.082,138.977,66876.0,943822379.0,0.08,-0.04,-0.052,26.78,-0.0004,0.0003,0.0014,46.4815,0.0377,0.0657,-0.028,0.0121,28044.6,2.3846
2025-05-28,139.009,138.997,139.009,138.944,32829.0,463154890.0,0.05,0.01,0.007,13.14,0.0001,0.0004,0.0005,28.3767,0.0343,0.0594,-0.0251,0.0117,33278.6,0.9865
2025-05-29,138.98,138.839,138.99,138.826,12326.0,173763878.0,0.12,-0.11,-0.158,4.94,-0.0011,-0.0007,-0.0003,24.7568,0.0186,0.0513,-0.0326,0.0124,34445.0,0.3578
2025-05-30,138.939,138.972,139.008,138.909,23656.0,333760140.0,0.07,0.1,0.133,9.47,0.001,-0.0005,-0.0007,36.4552,0.0167,0.0443,-0.0276,0.0119,37653.2,0.6283
2025-06-03,139.025,138.965,139.026,138.931,158852.0,2241350095.0,0.07,-0.01,-0.007,63.6,-0.0001,-0.0006,-0.0015,39.9558,0.0145,0.0384,-0.0239,0.0115,58907.8,2.6966
2025-06-04,138.98,139.055,139.057,138.971,234587.0,3309652314.0,0.06,0.06,0.09,93.92,0.0006,0.0005,-0.0004,51.3636,0.0197,0.0346,-0.0149,0.0117,92450.0,2.5374
2025-06-05,139.054,139.122,139.156,139.012,113705.0,1605657541.0,0.1,0.05,0.067,45.53,0.0005,0.0009,0.0004,61.1307,0.029,0.0335,-0.0045,0.0118,108625.2,1.0468
2025-06-06,139.186,139.237,139.241,139.18,152139.0,2150296184.0,0.04,0.08,0.115,60.91,0.0008,0.0029,-0.0008,72.8736,0.0451,0.0358,0.0092,0.0096,136587.8,1.1139
2025-06-09,139.253,139.286,139.288,139.246,121585.0,1718978403.0,0.03,0.04,0.049,48.68,0.0004,0.0023,-0.0001,72.2353,0.0611,0.0409,0.0202,0.0097,156173.6,0.7785
2025-06-10,139.311,139.302,139.322,139.257,221953.0,3138435082.0,0.05,0.01,0.016,88.87,0.0001,0.0024,0.0004,71.1844,0.0742,0.0475,0.0267,0.0096,168793.8,1.3149
2025-06-11,139.32,139.295,139.346,139.246,141283.0,1997668355.0,0.07,-0.01,-0.007,56.57,-0.0001,0.0017,0.0011,71.8866,0.0831,0.0546,0.0284,0.0092,150133.0,0.9411
2025-06-12,139.294,139.265,139.314,139.247,103178.0,1458824820.0,0.05,-0.02,-0.03,41.31,-0.0002,0.001,0.0017,69.4048,0.0867,0.0611,0.0256,0.0087,148027.6,0.697
2025-06-13,139.265,139.294,139.297,139.256,192043.0,2715223508.0,0.03,0.02,0.029,76.89,0.0002,0.0004,0.0026,66.3172,0.0908,0.067,0.0238,0.0081,156008.4,1.231
2025-06-16,139.302,139.325,139.361,139.297,137211.0,1940597436.0,0.05,0.02,0.031,54.94,0.0002,0.0003,0.0035,67.8887,0.0955,0.0727,0.0228,0.0076,159133.6,0.8622
2025-06-17,139.309,139.479,139.491,139.309,131917.0,1867025044.0,0.13,0.11,0.154,52.82,0.0011,0.0013,0.0041,77.3796,0.1104,0.0802,0.0301,0.0082,141126.4,0.9347
2025-06-18,139.496,139.495,139.507,139.462,14264.0,201963862.0,0.03,0.01,0.016,5.71,0.0001,0.0014,0.0039,77.6053,0.1221,0.0886,0.0335,0.0082,115722.6,0.1233
2025-06-19,139.498,139.501,139.53,139.489,11456.0,162234983.0,0.03,0.0,0.006,4.59,0.0,0.0017,0.004,94.1333,0.1303,0.0969,0.0333,0.0081,97378.2,0.1176
2025-06-20,139.509,139.526,139.536,139.477,5534.0,78370916.0,0.04,0.02,0.025,2.22,0.0002,0.0017,0.0042,93.1464,0.1373,0.105,0.0322,0.0081,60076.4,0.0921
2025-06-23,139.524,139.497,139.571,139.469,10042.0,142186288.0,0.07,-0.02,-0.029,4.02,-0.0002,0.0012,0.0033,90.0602,0.1388,0.1118,0.0271,0.0079,34642.6,0.2899
2025-06-24,139.497,139.444,139.526,139.424,280304.0,3967299893.0,0.07,-0.04,-0.053,112.23,-0.0004,-0.0003,0.0029,81.0207,0.1343,0.1163,0.018,0.0081,64320.0,4.358
2025-06-25,139.444,139.408,139.486,139.407,196281.0,2778588414.0,0.06,-0.03,-0.036,78.59,-0.0003,-0.0006,0.003,73.9933,0.1263,0.1183,0.008,0.0081,100723.4,1.9487
2025-06-26,139.408,139.446,139.506,139.407,271713.0,3845598972.0,0.07,0.03,0.038,108.79,0.0003,-0.0004,0.0032,70.1349,0.1216,0.1189,0.0027,0.0081,152774.8,1.7785
2025-06-27,139.446,139.541,139.571,139.446,197700.0,2800057202.0,0.09,0.07,0.095,79.16,0.0007,0.0001,0.0051,72.5664,0.1241,0.12,0.0042,0.0066,191208.0,1.034
2025-06-30,139.544,139.477,139.557,139.372,78009.0,1104500634.0,0.13,-0.05,-0.064,31.23,-0.0005,-0.0001,0.0036,64.2741,0.1196,0.1199,-0.0003,0.0065,204801.4,0.3809
2025-07-01,139.49,139.527,139.538,139.485,130705.0,1851012477.0,0.04,0.04,0.05,52.33,0.0004,0.0006,0.004,67.6829,0.1187,0.1197,-0.001,0.0065,174881.6,0.7474
2025-07-02,139.528,139.607,139.614,139.528,221222.0,3134424889.0,0.06,0.06,0.08,88.57,0.0006,0.0014,0.004,74.221,0.123,0.1203,0.0027,0.0065,179869.8,1.2299
2025-07-03,139.626,139.625,139.654,139.589,190406.0,2698971004.0,0.05,0.01,0.018,76.23,0.0001,0.0013,0.0036,73.8129,0.1264,0.1215,0.0049,0.0064,163608.4,1.1638
2025-07-04,139.64,139.658,139.665,139.632,191611.0,2716145342.0,0.02,0.02,0.033,76.72,0.0002,0.0008,0.003,73.8881,0.1303,0.1233,0.007,0.0059,162390.6,1.1799
2025-07-07,139.661,139.637,139.681,139.614,94947.0,1345666324.0,0.05,-0.02,-0.021,38.01,-0.0002,0.0011,0.0025,64.0071,0.1301,0.1246,0.0055,0.0059,165778.2,0.5727
2025-07-08,139.629,139.527,139.629,139.515,103800.0,1470175661.0,0.08,-0.08,-0.11,41.56,-0.0008,0.0,0.0016,52.4316,0.1198,0.1237,-0.0039,0.0068,160397.2,0.6471
2025-07-09,139.536,139.525,139.554,139.513,204550.0,2896966771.0,0.03,0.0,-0.002,81.9,-0.0,-0.0006,0.0017,51.8349,0.1101,0.121,-0.0108,0.0068,157062.8,1.3023
2025-07-10,139.531,139.433,139.531,139.431,241126.0,3413609029.0,0.07,-0.07,-0.092,96.54,-0.0007,-0.0014,0.0012,43.5506,0.094,0.1156,-0.0216,0.0072,167206.8,1.4421
2025-07-11,139.429,139.395,139.431,139.336,28346.0,401020180.0,0.07,-0.03,-0.038,11.35,-0.0003,-0.0019,0.0007,43.0137,0.0772,0.1079,-0.0307,0.0073,134553.8,0.2107
2025-07-14,139.396,139.323,139.396,139.293,14642.0,207082394.0,0.07,-0.05,-0.072,5.86,-0.0005,-0.0022,-0.0,41.9226,0.0575,0.0978,-0.0403,0.0075,118492.8,0.1236
2025-07-15,139.346,139.463,139.467,139.346,217189.0,3073925072.0,0.09,0.1,0.14,86.96,0.001,-0.0005,-0.0001,53.2239,0.0525,0.0887,-0.0362,0.0073,141170.6,1.5385
2025-07-16,139.468,139.472,139.512,139.452,137680.0,1949148478.0,0.04,0.01,0.009,55.12,0.0001,-0.0004,-0.0002,51.5777,0.0487,0.0807,-0.032,0.0073,127796.6,1.0773
2025-07-17,139.448,139.464,139.466,139.414,10799.0,152867821.0,0.04,-0.01,-0.008,4.32,-0.0001,0.0002,-0.0003,44.7761,0.0446,0.0735,-0.0289,0.0073,81731.2,0.1321
2025-07-18,139.464,139.452,139.475,139.404,11338.0,160478386.0,0.05,-0.01,-0.012,4.54,-0.0001,0.0004,-0.0005,48.1752,0.0399,0.0668,-0.0269,0.0072,78329.6,0.1447
2025-07-21,139.452,139.365,139.476,139.347,69880.0,988643031.0,0.09,-0.06,-0.087,27.98,-0.0006,0.0003,-0.0009,38.7812,0.0288,0.0592,-0.0304,0.0075,89377.2,0.7819
2025-07-22,139.369,139.291,139.926,139.282,96063.0,1359760771.0,0.46,-0.05,-0.074,38.46,-0.0005,-0.0012,-0.0011,27.933,0.0139,0.0501,-0.0363,0.0076,65152.0,1.4744
2025-07-23,139.231,139.237,139.287,139.087,41098.0,580452933.0,0.14,-0.04,-0.054,16.45,-0.0004,-0.0017,-0.0012,24.2021,-0.0023,0.0396,-0.0419,0.0077,45835.6,0.8966
2025-07-24,139.198,138.97,139.22,138.967,113994.0,1608854283.0,0.18,-0.19,-0.267,45.64,-0.0019,-0.0035,-0.0034,15.1116,-0.0362,0.0245,-0.0607,0.01,66474.6,1.7149
2025-07-25,138.976,139.001,139.096,138.951,62686.0,884715833.0,0.1,0.02,0.031,25.1,0.0002,-0.0032,-0.0039,18.0723,-0.0599,0.0076,-0.0675,0.0096,76744.2,0.8168
2025-07-28,139.097,139.134,139.211,139.036,145640.0,2056132830.0,0.13,0.1,0.133,58.31,0.001,-0.0017,-0.0025,30.7164,-0.0672,-0.0074,-0.0598,0.0104,91896.2,1.5848
2025-07-29,139.149,138.96,139.149,138.95,73632.0,1039197397.0,0.14,-0.13,-0.174,29.48,-0.0013,-0.0024,-0.0041,26.2804,-0.086,-0.0231,-0.0629,0.011,87410.0,0.8424
2025-07-30,138.974,139.099,139.11,138.909,116716.0,1647708359.0,0.14,0.1,0.139,46.73,0.001,-0.001,-0.0036,36.5105,-0.0887,-0.0362,-0.0525,0.0114,102533.6,1.1383
2025-07-31,139.102,139.209,139.225,139.075,119712.0,1691440828.0,0.11,0.08,0.11,47.93,0.0008,0.0017,-0.003,42.9008,-0.081,-0.0452,-0.0358,0.0119,103677.2,1.1547
2025-08-01,139.19,139.217,139.258,139.091,162478.0,2295315358.0,0.12,0.01,0.008,65.05,0.0001,0.0016,-0.0032,45.7464,-0.0734,-0.0508,-0.0226,0.0119,123635.6,1.3142
2025-08-04,139.248,139.189,139.896,139.181,235391.0,3328242167.0,0.51,-0.02,-0.028,94.25,-0.0002,0.0004,-0.0032,37.9189,-0.0688,-0.0544,-0.0144,0.0119,141585.8,1.6625
2025-08-05,139.149,139.233,139.24,139.108,84474.0,1193442724.0,0.09,0.03,0.044,33.82,0.0003,0.002,-0.0021,39.7776,-0.061,-0.0557,-0.0053,0.0117,143754.2,0.5876
2025-08-06,139.226,139.247,139.279,139.135,117942.0,1666621556.0,0.1,0.01,0.014,47.22,0.0001,0.0011,-0.002,40.766,-0.053,-0.0552,0.0022,0.0118,143999.4,0.819
2025-08-07,139.286,139.347,139.393,139.272,95938.0,1357236056.0,0.09,0.07,0.1,38.41,0.0007,0.001,-0.0006,45.8432,-0.0382,-0.0518,0.0136,0.0119,139244.6,0.689
2025-08-08,139.546,139.404,139.63,139.33,133447.0,1888073147.0,0.22,0.04,0.057,53.43,0.0004,0.0013,0.0001,51.5815,-0.0216,-0.0457,0.0242,0.012,133438.4,1.0001
2025-08-11,139.405,139.237,139.405,139.213,124355.0,1758131820.0,0.14,-0.12,-0.167,49.79,-0.0012,0.0003,-0.0006,47.9638,-0.0217,-0.0409,0.0193,0.0126,111231.2,1.118
2025-08-12,139.244,139.209,139.262,139.157,12510.0,176761130.0,0.08,-0.02,-0.028,5.01,-0.0002,-0.0002,-0.0018,48.9231,-0.0237,-0.0375,0.0138,0.012,96838.4,0.1292
2025-08-13,139.196,139.307,139.351,139.141,93018.0,1314980260.0,0.15,0.07,0.098,37.24,0.0007,0.0004,-0.0012,64.8983,-0.0172,-0.0334,0.0162,0.0123,91853.6,1.0127
2025-08-14,139.306,139.254,139.306,139.16,81088.0,1146241959.0,0.1,-0.04,-0.053,32.47,-0.0004,-0.0007,-0.0015,60.9714,-0.0162,-0.03,0.0138,0.0124,88883.6,0.9123
2025-08-15,139.276,139.241,139.296,139.211,11732.0,165836762.0,0.06,-0.01,-0.013,4.7,-0.0001,-0.0012,-0.0015,55.1791,-0.0162,-0.0272,0.011,0.0124,64540.6,0.1818
2025-08-18,139.266,138.943,139.338,138.899,65279.0,921224911.0,0.32,-0.21,-0.298,26.14,-0.0021,-0.0021,-0.003,49.2653,-0.0398,-0.0297,-0.0101,0.0143,52725.4,1.2381
2025-08-19,138.966,138.954,138.975,138.913,28820.0,406516273.0,0.04,0.01,0.011,11.54,0.0001,-0.0018,-0.0024,42.9543,-0.057,-0.0352,-0.0218,0.0142,55987.4,0.5148
2025-08-20,139.018,138.892,139.07,138.866,15865.0,223840318.0,0.15,-0.04,-0.062,6.35,-0.0004,-0.003,-0.0025,33.843,-0.0747,-0.0431,-0.0316,0.0142,40556.8,0.3912
2025-08-21,138.896,138.954,138.972,138.824,11547.0,162810692.0,0.11,0.04,0.062,4.62,0.0004,-0.0022,-0.0001,37.2947,-0.0828,-0.051,-0.0318,0.0127,26648.6,0.4333
2025-08-22,138.996,138.917,139.014,138.846,106106.0,1496865833.0,0.12,-0.03,-0.037,42.48,-0.0003,-0.0023,-0.0006,36.9732,-0.0912,-0.0591,-0.0321,0.0127,45523.4,2.3308
2025-08-25,138.92,139.036,139.048,138.847,67599.0,953617259.0,0.14,0.09,0.119,27.07,0.0009,0.0007,-0.0007,41.1975,-0.0872,-0.0647,-0.0225,0.0126,45987.4,1.4699
2025-08-26,139.036,139.042,139.061,139.002,21903.0,309141375.0,0.04,0.0,0.006,8.77,0.0,0.0006,0.0006,40.7741,-0.0826,-0.0683,-0.0143,0.0117,44604.0,0.4911
2025-08-27,139.053,139.08,139.094,139.009,120517.0,1701443898.0,0.06,0.03,0.038,48.25,0.0003,0.0014,-0.0001,37.2736,-0.075,-0.0696,-0.0054,0.0112,65534.4,1.839
2025-08-28,139.094,139.012,139.094,139.003,97128.0,1371129482.0,0.07,-0.05,-0.068,38.89,-0.0005,0.0004,-0.0014,31.5094,-0.0737,-0.0704,-0.0032,0.0109,82650.6,1.1752
2025-08-29,139.008,139.044,139.056,138.966,150720.0,2126926762.0,0.06,0.02,0.032,60.35,0.0002,0.0009,-0.0012,39.5676,-0.0692,-0.0702,0.001,0.0109,91573.4,1.6459
2025-09-01,139.036,139.155,139.156,138.999,17948.0,253403686.0,0.11,0.08,0.111,7.19,0.0008,0.0009,-0.0002,47.3214,-0.0561,-0.0674,0.0113,0.0113,81643.2,0.2198
2025-09-02,139.162,139.153,139.213,139.131,206377.0,2915444474.0,0.06,0.0,-0.002,82.63,-0.0,0.0008,-0.0006,41.557,-0.0453,-0.063,0.0177,0.0113,118538.0,1.741
2025-09-03,139.194,139.298,139.315,139.157,106698.0,1508283479.0,0.11,0.1,0.145,42.72,0.001,0.0016,0.0004,52.1912,-0.0248,-0.0553,0.0305,0.0119,115774.2,0.9216
2025-09-04,139.331,139.384,139.418,139.331,70465.0,997096842.0,0.06,0.06,0.086,28.21,0.0006,0.0027,0.0003,56.6388,-0.0016,-0.0446,0.043,0.0118,110441.6,0.638
2025-09-05,139.375,139.175,139.375,139.144,170921.0,2416047163.0,0.17,-0.15,-0.209,68.43,-0.0015,0.0009,-0.0016,61.7409,-0.0,-0.0357,0.0356,0.0129,114481.8,1.493
2025-09-08,139.186,139.147,139.186,139.096,152067.0,2148137329.0,0.06,-0.02,-0.028,60.88,-0.0002,-0.0001,-0.0006,59.602,-0.0011,-0.0287,0.0277,0.0122,141305.6,1.0762
2025-09-09,139.146,139.127,139.256,139.108,189836.0,2681317680.0,0.11,-0.01,-0.02,76.01,-0.0001,-0.0002,-0.0006,62.2015,-0.0034,-0.0237,0.0202,0.0122,137997.4,1.3756
2025-09-10,139.146,139.051,139.148,139.026,205134.0,2896339774.0,0.09,-0.05,-0.076,82.13,-0.0005,-0.0018,-0.0018,54.9642,-0.0113,-0.0212,0.0099,0.012,157684.6,1.3009
2025-09-11,139.079,139.152,139.206,139.03,87079.0,1229280891.0,0.13,0.07,0.101,34.86,0.0007,-0.0017,-0.0007,61.2872,-0.0093,-0.0188,0.0095,0.0123,161007.4,0.5408
2025-09-12,139.154,139.197,139.231,139.152,179192.0,2531881924.0,0.06,0.03,0.045,71.74,0.0003,0.0002,-0.0003,58.3247,-0.0041,-0.0159,0.0118,0.0123,162661.6,1.1016
2025-09-15,139.26,139.286,139.34,139.206,125685.0,1777011590.0,0.1,0.06,0.089,50.32,0.0006,0.001,0.0025,61.619,0.0072,-0.0113,0.0185,0.0097,157385.2,0.7986
2025-09-16,139.696,139.371,139.7,139.062,142363.0,2012786765.0,0.46,0.06,0.085,57.0,0.0006,0.0018,0.003,63.2634,0.0227,-0.0045,0.0272,0.0098,147890.6,0.9626
2025-09-17,139.401,139.528,139.535,139.336,74286.0,1051596980.0,0.14,0.11,0.157,29.74,0.0011,0.0034,0.0046,71.7538,0.0472,0.0059,0.0413,0.0101,121721.0,0.6103
2025-09-18,139.505,139.436,139.506,139.424,14795.0,209446427.0,0.06,-0.07,-0.092,5.92,-0.0007,0.002,0.0035,65.7303,0.0584,0.0164,0.0421,0.0106,107264.2,0.1379
2025-09-19,139.436,139.281,139.47,139.226,22424.0,317255213.0,0.17,-0.11,-0.155,8.98,-0.0011,0.0006,0.0026,54.8837,0.0542,0.0239,0.0303,0.0114,75910.6,0.2954
2025-09-22,139.296,139.393,139.606,139.275,46207.0,653769526.0,0.24,0.08,0.112,18.5,0.0008,0.0008,0.0026,58.5714,0.0592,0.031,0.0282,0.0114,60015.0,0.7699
2025-09-23,139.446,139.268,139.446,139.147,20503.0,286766979.0,0.21,-0.09,-0.125,8.21,-0.0009,-0.0007,0.0016,48.913,0.0525,0.0353,0.0172,0.0119,35643.0,0.5752
2025-09-24,139.319,139.15,139.319,139.134,17124.0,239540100.0,0.13,-0.08,-0.118,6.86,-0.0008,-0.0027,0.0005,41.7139,0.0373,0.0357,0.0016,0.0124,24210.6,0.7073
2025-09-25,139.088,139.098,139.139,138.963,10940.0,152811779.0,0.13,-0.04,-0.052,4.38,-0.0004,-0.0024,0.0006,46.9323,0.0207,0.0327,-0.012,0.0123,23439.6,0.4667
2025-09-26,139.126,139.202,139.249,139.106,13670.0,191160931.0,0.1,0.07,0.104,5.47,0.0007,-0.0006,0.0011,52.0661,0.0158,0.0293,-0.0135,0.0125,21688.8,0.6303
2025-09-29,139.256,139.167,139.284,139.15,8548.0,119550758.0,0.1,-0.03,-0.035,3.42,-0.0003,-0.0016,0.0001,51.4859,0.009,0.0253,-0.0162,0.0123,14157.0,0.6038
2025-09-30,139.176,139.374,139.386,139.167,9344.0,130786484.0,0.16,0.15,0.207,3.74,0.0015,0.0008,0.0016,60.9343,0.0201,0.0242,-0.0041,0.0134,11925.2,0.7836
2025-10-09,139.386,139.469,139.49,139.295,207224.0,2903212974.0,0.14,0.07,0.095,82.97,0.0007,0.0023,0.0012,60.775,0.0361,0.0266,0.0095,0.0131,49945.2,4.149
2025-10-10,139.48,139.439,139.541,139.43,9361.0,131187618.0,0.08,-0.02,-0.03,3.75,-0.0002,0.0025,0.0004,58.3104,0.0459,0.0305,0.0154,0.0129,49629.4,0.1886
2025-10-13,139.465,139.48,139.511,139.436,145693.0,2041830215.0,0.05,0.03,0.041,58.33,0.0003,0.002,0.0022,56.8892,0.0563,0.0356,0.0206,0.0116,76034.0,1.9162
2025-10-14,139.456,139.527,139.556,139.356,275776.0,3864121551.0,0.14,0.03,0.047,110.41,0.0003,0.0026,0.0027,55.6934,0.0675,0.042,0.0255,0.0116,129479.6,2.1299
2025-10-15,139.526,139.486,139.526,139.454,139224.0,1951086403.0,0.05,-0.03,-0.041,55.74,-0.0003,0.0008,0.0026,48.3254,0.0723,0.0481,0.0242,0.0117,155455.6,0.8956
2025-10-16,139.486,139.492,139.531,139.485,16115.0,225882754.0,0.03,0.0,0.006,6.45,0.0,0.0002,0.0032,52.3973,0.0757,0.0536,0.0221,0.0114,117233.8,0.1375
2025-10-17,139.519,139.592,139.595,139.504,272471.0,3820809676.0,0.07,0.07,0.1,109.09,0.0007,0.0011,0.0032,63.9712,0.0854,0.06,0.0255,0.0114,169855.8,1.6041
2025-10-20,139.541,139.468,139.555,139.45,192456.0,2696776998.0,0.08,-0.09,-0.124,77.06,-0.0009,-0.0001,0.0019,53.3333,0.0822,0.0644,0.0178,0.012,179208.4,1.0739
2025-10-21,139.467,139.488,139.514,139.424,168418.0,2360352711.0,0.06,0.01,0.02,67.43,0.0001,-0.0003,0.0015,60.7843,0.0804,0.0676,0.0128,0.0118,157736.8,1.0677
2025-10-22,139.488,139.514,139.544,139.479,54490.0,763689778.0,0.05,0.02,0.026,21.82,0.0002,0.0002,0.001,69.6121,0.0801,0.0701,0.01,0.0116,140790.0,0.387
2025-10-23,139.515,139.474,139.549,139.459,14635.0,205131598.0,0.06,-0.03,-0.04,5.86,-0.0003,-0.0001,-0.0004,70.524,0.0758,0.0712,0.0045,0.011,140494.0,0.1042
2025-10-24,139.473,139.465,139.51,139.461,132531.0,1857074922.0,0.04,-0.01,-0.009,53.06,-0.0001,-0.0009,0.0002,66.0171,0.0708,0.0711,-0.0004,0.0107,112506.0,1.178
2025-10-27,139.427,139.512,139.545,139.383,22130.0,310154177.0,0.12,0.03,0.047,8.86,0.0003,0.0003,0.0017,70.7083,0.0698,0.0709,-0.0011,0.0099,78440.8,0.2821
2025-10-28,139.674,139.791,139.792,139.622,127528.0,1790619992.0,0.12,0.2,0.279,51.06,0.002,0.0022,0.0029,73.0387,0.0905,0.0748,0.0157,0.0118,70262.8,1.815
2025-10-29,139.741,139.907,139.986,139.702,20539.0,288715938.0,0.2,0.08,0.116,8.22,0.0008,0.0028,0.0046,73.6501,0.115,0.0828,0.0321,0.0113,63472.6,0.3236
2025-10-30,139.975,140.02,140.045,139.924,118846.0,1671640546.0,0.09,0.08,0.113,47.58,0.0008,0.0039,0.0063,78.7909,0.1418,0.0946,0.0472,0.0108,84314.8,1.4096
2025-10-31,140.069,140.036,140.126,140.005,107682.0,1514989542.0,0.09,0.01,0.016,43.11,0.0001,0.0041,0.0067,78.252,0.1625,0.1082,0.0543,0.0105,79345.0,1.3571
2025-11-03,140.039,139.974,140.073,139.951,207629.0,2919850898.0,0.09,-0.04,-0.062,83.13,-0.0004,0.0033,0.0055,72.3724,0.172,0.121,0.051,0.0107,116444.8,1.7831
2025-11-04,139.996,139.967,139.996,139.906,11606.0,163167321.0,0.06,-0.01,-0.007,4.65,-0.0001,0.0013,0.0057,74.9223,0.1768,0.1321,0.0447,0.0106,93260.4,0.1244
2025-11-05,140.02,139.972,140.027,139.958,120721.0,1697717912.0,0.05,0.0,0.005,48.33,0.0,0.0005,0.0043,74.8963,0.179,0.1415,0.0375,0.0096,113296.8,1.0655
2025-11-06,139.973,139.906,139.991,139.881,224263.0,3152261364.0,0.08,-0.05,-0.066,89.79,-0.0005,-0.0008,0.0031,66.8817,0.1734,0.1479,0.0255,0.0098,134380.2,1.6689
2025-11-07,139.934,139.935,139.958,139.906,86362.0,1214077719.0,0.04,0.02,0.029,34.58,0.0002,-0.0007,0.0036,77.9641,0.1694,0.1522,0.0172,0.0097,130116.2,0.6637
2025-11-10,139.935,139.931,139.944,139.886,24369.0,342585581.0,0.04,0.0,-0.004,9.76,-0.0,-0.0003,0.0032,77.0452,0.164,0.1546,0.0094,0.0097,93464.2,0.2607
2025-11-11,139.925,139.948,140.024,139.925,70718.0,994472664.0,0.07,0.01,0.017,28.31,0.0001,-0.0001,0.003,76.7901,0.1592,0.1555,0.0037,0.0097,105286.6,0.6717
