date,open,close,high,low,vol,amt,amp,pct,chg,turnover
2025-04-10,138.996,139.214,139.244,138.851,98584.0,1392052075.0,0.28,0.1,0.134,39.47
2025-04-11,139.302,139.261,139.381,139.179,86298.0,1220245213.0,0.15,0.03,0.047,34.55
2025-04-14,139.219,139.139,139.226,139.118,194777.0,2751360169.0,0.08,-0.09,-0.122,77.98
2025-04-15,139.145,139.142,139.196,139.127,14094.0,199086331.0,0.05,0.0,0.003,5.64
2025-04-16,139.146,139.26,139.291,139.126,176795.0,2499038307.0,0.12,0.08,0.118,70.79
2025-04-17,139.253,139.172,139.302,139.157,126369.0,1785632175.0,0.1,-0.06,-0.088,50.6
2025-04-18,139.171,139.113,139.197,139.096,178050.0,2514789067.0,0.07,-0.04,-0.059,71.29
2025-04-21,139.113,138.995,139.132,138.966,7962.0,112369628.0,0.12,-0.08,-0.118,3.19
2025-04-22,138.999,139.046,139.069,138.999,45982.0,648966577.0,0.05,0.04,0.051,18.41
2025-04-23,139.024,138.917,139.024,138.876,9591.0,135259736.0,0.11,-0.09,-0.129,3.84
2025-04-24,138.956,138.799,138.986,138.792,117553.0,1657710810.0,0.14,-0.08,-0.118,47.07
2025-04-25,138.876,138.925,138.968,138.83,12027.0,169593657.0,0.1,0.09,0.126,4.82
2025-04-28,138.934,138.887,138.959,138.879,102934.0,1451560136.0,0.06,-0.03,-0.038,41.21
2025-04-29,138.914,139.072,139.076,138.914,74728.0,1054460936.0,0.12,0.13,0.185,29.92
2025-04-30,139.088,139.179,139.196,139.037,20061.0,283278065.0,0.11,0.08,0.107,8.03
2025-05-06,139.166,139.104,139.166,139.063,187147.0,2642918335.0,0.07,-0.05,-0.075,74.93
2025-05-07,139.145,139.066,139.191,139.048,44691.0,631050549.0,0.1,-0.03,-0.038,17.89
2025-05-08,139.168,139.346,139.355,139.166,48415.0,684567461.0,0.14,0.2,0.28,19.38
2025-05-09,139.358,139.306,139.446,139.285,17149.0,242591105.0,0.12,-0.03,-0.04,6.87
2025-05-12,139.248,139.241,139.341,139.171,15726.0,222325869.0,0.12,-0.05,-0.065,6.3
2025-05-13,139.186,139.147,139.206,139.113,21606.0,305174618.0,0.07,-0.07,-0.094,8.65
2025-05-14,139.145,139.031,139.196,139.017,13478.0,190289071.0,0.13,-0.08,-0.116,5.4
2025-05-15,139.027,138.933,139.066,138.927,10882.0,153524008.0,0.1,-0.07,-0.098,4.36
2025-05-16,138.923,138.839,138.923,138.798,10243.0,144356714.0,0.09,-0.07,-0.094,4.1
2025-05-19,138.839,138.908,138.933,138.839,11215.0,158124469.0,0.07,0.05,0.069,4.49
2025-05-20,138.976,138.955,139.027,138.897,10686.0,150735318.0,0.09,0.03,0.047,4.28
2025-05-21,138.906,138.94,138.966,138.906,6659.0,93920227.0,0.04,-0.01,-0.015,2.67
2025-05-22,138.966,138.939,139.007,138.924,6494.0,91609588.0,0.06,0.0,-0.001,2.6
2025-05-23,138.961,139.045,139.054,138.921,7615.0,107431278.0,0.1,0.08,0.106,3.05
2025-05-26,139.046,139.042,139.111,139.008,52579.0,742069945.0,0.07,0.0,-0.003,21.05
2025-05-27,139.049,138.99,139.082,138.977,66876.0,943822379.0,0.08,-0.04,-0.052,26.78
2025-05-28,139.009,138.997,139.009,138.944,32829.0,463154890.0,0.05,0.01,0.007,13.14
2025-05-29,138.98,138.839,138.99,138.826,12326.0,173763878.0,0.12,-0.11,-0.158,4.94
2025-05-30,138.939,138.972,139.008,138.909,23656.0,333760140.0,0.07,0.1,0.133,9.47
2025-06-03,139.025,138.965,139.026,138.931,158852.0,2241350095.0,0.07,-0.01,-0.007,63.6
2025-06-04,138.98,139.055,139.057,138.971,234587.0,3309652314.0,0.06,0.06,0.09,93.92
2025-06-05,139.054,139.122,139.156,139.012,113705.0,1605657541.0,0.1,0.05,0.067,45.53
2025-06-06,139.186,139.237,139.241,139.18,152139.0,2150296184.0,0.04,0.08,0.115,60.91
2025-06-09,139.253,139.286,139.288,139.246,121585.0,1718978403.0,0.03,0.04,0.049,48.68
2025-06-10,139.311,139.302,139.322,139.257,221953.0,3138435082.0,0.05,0.01,0.016,88.87
2025-06-11,139.32,139.295,139.346,139.246,141283.0,1997668355.0,0.07,-0.01,-0.007,56.57
2025-06-12,139.294,139.265,139.314,139.247,103178.0,1458824820.0,0.05,-0.02,-0.03,41.31
2025-06-13,139.265,139.294,139.297,139.256,192043.0,2715223508.0,0.03,0.02,0.029,76.89
2025-06-16,139.302,139.325,139.361,139.297,137211.0,1940597436.0,0.05,0.02,0.031,54.94
2025-06-17,139.309,139.479,139.491,139.309,131917.0,1867025044.0,0.13,0.11,0.154,52.82
2025-06-18,139.496,139.495,139.507,139.462,14264.0,201963862.0,0.03,0.01,0.016,5.71
2025-06-19,139.498,139.501,139.53,139.489,11456.0,162234983.0,0.03,0.0,0.006,4.59
2025-06-20,139.509,139.526,139.536,139.477,5534.0,78370916.0,0.04,0.02,0.025,2.22
2025-06-23,139.524,139.497,139.571,139.469,10042.0,142186288.0,0.07,-0.02,-0.029,4.02
2025-06-24,139.497,139.444,139.526,139.424,280304.0,3967299893.0,0.07,-0.04,-0.053,112.23
2025-06-25,139.444,139.408,139.486,139.407,196281.0,2778588414.0,0.06,-0.03,-0.036,78.59
2025-06-26,139.408,139.446,139.506,139.407,271713.0,3845598972.0,0.07,0.03,0.038,108.79
2025-06-27,139.446,139.541,139.571,139.446,197700.0,2800057202.0,0.09,0.07,0.095,79.16
2025-06-30,139.544,139.477,139.557,139.372,78009.0,1104500634.0,0.13,-0.05,-0.064,31.23
2025-07-01,139.49,139.527,139.538,139.485,130705.0,1851012477.0,0.04,0.04,0.05,52.33
2025-07-02,139.528,139.607,139.614,139.528,221222.0,3134424889.0,0.06,0.06,0.08,88.57
2025-07-03,139.626,139.625,139.654,139.589,190406.0,2698971004.0,0.05,0.01,0.018,76.23
2025-07-04,139.64,139.658,139.665,139.632,191611.0,2716145342.0,0.02,0.02,0.033,76.72
2025-07-07,139.661,139.637,139.681,139.614,94947.0,1345666324.0,0.05,-0.02,-0.021,38.01
2025-07-08,139.629,139.527,139.629,139.515,103800.0,1470175661.0,0.08,-0.08,-0.11,41.56
2025-07-09,139.536,139.525,139.554,139.513,204550.0,2896966771.0,0.03,0.0,-0.002,81.9
2025-07-10,139.531,139.433,139.531,139.431,241126.0,3413609029.0,0.07,-0.07,-0.092,96.54
2025-07-11,139.429,139.395,139.431,139.336,28346.0,401020180.0,0.07,-0.03,-0.038,11.35
2025-07-14,139.396,139.323,139.396,139.293,14642.0,207082394.0,0.07,-0.05,-0.072,5.86
2025-07-15,139.346,139.463,139.467,139.346,217189.0,3073925072.0,0.09,0.1,0.14,86.96
2025-07-16,139.468,139.472,139.512,139.452,137680.0,1949148478.0,0.04,0.01,0.009,55.12
2025-07-17,139.448,139.464,139.466,139.414,10799.0,152867821.0,0.04,-0.01,-0.008,4.32
2025-07-18,139.464,139.452,139.475,139.404,11338.0,160478386.0,0.05,-0.01,-0.012,4.54
2025-07-21,139.452,139.365,139.476,139.347,69880.0,988643031.0,0.09,-0.06,-0.087,27.98
2025-07-22,139.369,139.291,139.926,139.282,96063.0,1359760771.0,0.46,-0.05,-0.074,38.46
2025-07-23,139.231,139.237,139.287,139.087,41098.0,580452933.0,0.14,-0.04,-0.054,16.45
2025-07-24,139.198,138.97,139.22,138.967,113994.0,1608854283.0,0.18,-0.19,-0.267,45.64
2025-07-25,138.976,139.001,139.096,138.951,62686.0,884715833.0,0.1,0.02,0.031,25.1
2025-07-28,139.097,139.134,139.211,139.036,145640.0,2056132830.0,0.13,0.1,0.133,58.31
2025-07-29,139.149,138.96,139.149,138.95,73632.0,1039197397.0,0.14,-0.13,-0.174,29.48
2025-07-30,138.974,139.099,139.11,138.909,116716.0,1647708359.0,0.14,0.1,0.139,46.73
2025-07-31,139.102,139.209,139.225,139.075,119712.0,1691440828.0,0.11,0.08,0.11,47.93
2025-08-01,139.19,139.217,139.258,139.091,162478.0,2295315358.0,0.12,0.01,0.008,65.05
2025-08-04,139.248,139.189,139.896,139.181,235391.0,3328242167.0,0.51,-0.02,-0.028,94.25
2025-08-05,139.149,139.233,139.24,139.108,84474.0,1193442724.0,0.09,0.03,0.044,33.82
2025-08-06,139.226,139.247,139.279,139.135,117942.0,1666621556.0,0.1,0.01,0.014,47.22
2025-08-07,139.286,139.347,139.393,139.272,95938.0,1357236056.0,0.09,0.07,0.1,38.41
2025-08-08,139.546,139.404,139.63,139.33,133447.0,1888073147.0,0.22,0.04,0.057,53.43
2025-08-11,139.405,139.237,139.405,139.213,124355.0,1758131820.0,0.14,-0.12,-0.167,49.79
2025-08-12,139.244,139.209,139.262,139.157,12510.0,176761130.0,0.08,-0.02,-0.028,5.01
2025-08-13,139.196,139.307,139.351,139.141,93018.0,1314980260.0,0.15,0.07,0.098,37.24
2025-08-14,139.306,139.254,139.306,139.16,81088.0,1146241959.0,0.1,-0.04,-0.053,32.47
2025-08-15,139.276,139.241,139.296,139.211,11732.0,165836762.0,0.06,-0.01,-0.013,4.7
2025-08-18,139.266,138.943,139.338,138.899,65279.0,921224911.0,0.32,-0.21,-0.298,26.14
2025-08-19,138.966,138.954,138.975,138.913,28820.0,406516273.0,0.04,0.01,0.011,11.54
2025-08-20,139.018,138.892,139.07,138.866,15865.0,223840318.0,0.15,-0.04,-0.062,6.35
2025-08-21,138.896,138.954,138.972,138.824,11547.0,162810692.0,0.11,0.04,0.062,4.62
2025-08-22,138.996,138.917,139.014,138.846,106106.0,1496865833.0,0.12,-0.03,-0.037,42.48
2025-08-25,138.92,139.036,139.048,138.847,67599.0,953617259.0,0.14,0.09,0.119,27.07
2025-08-26,139.036,139.042,139.061,139.002,21903.0,309141375.0,0.04,0.0,0.006,8.77
2025-08-27,139.053,139.08,139.094,139.009,120517.0,1701443898.0,0.06,0.03,0.038,48.25
2025-08-28,139.094,139.012,139.094,139.003,97128.0,1371129482.0,0.07,-0.05,-0.068,38.89
2025-08-29,139.008,139.044,139.056,138.966,150720.0,2126926762.0,0.06,0.02,0.032,60.35
2025-09-01,139.036,139.155,139.156,138.999,17948.0,253403686.0,0.11,0.08,0.111,7.19
2025-09-02,139.162,139.153,139.213,139.131,206377.0,2915444474.0,0.06,0.0,-0.002,82.63
2025-09-03,139.194,139.298,139.315,139.157,106698.0,1508283479.0,0.11,0.1,0.145,42.72
2025-09-04,139.331,139.384,139.418,139.331,70465.0,997096842.0,0.06,0.06,0.086,28.21
2025-09-05,139.375,139.175,139.375,139.144,170921.0,2416047163.0,0.17,-0.15,-0.209,68.43
2025-09-08,139.186,139.147,139.186,139.096,152067.0,2148137329.0,0.06,-0.02,-0.028,60.88
2025-09-09,139.146,139.127,139.256,139.108,189836.0,2681317680.0,0.11,-0.01,-0.02,76.01
2025-09-10,139.146,139.051,139.148,139.026,205134.0,2896339774.0,0.09,-0.05,-0.076,82.13
2025-09-11,139.079,139.152,139.206,139.03,87079.0,1229280891.0,0.13,0.07,0.101,34.86
2025-09-12,139.154,139.197,139.231,139.152,179192.0,2531881924.0,0.06,0.03,0.045,71.74
2025-09-15,139.26,139.286,139.34,139.206,125685.0,1777011590.0,0.1,0.06,0.089,50.32
2025-09-16,139.696,139.371,139.7,139.062,142363.0,2012786765.0,0.46,0.06,0.085,57.0
2025-09-17,139.401,139.528,139.535,139.336,74286.0,1051596980.0,0.14,0.11,0.157,29.74
2025-09-18,139.505,139.436,139.506,139.424,14795.0,209446427.0,0.06,-0.07,-0.092,5.92
2025-09-19,139.436,139.281,139.47,139.226,22424.0,317255213.0,0.17,-0.11,-0.155,8.98
2025-09-22,139.296,139.393,139.606,139.275,46207.0,653769526.0,0.24,0.08,0.112,18.5
2025-09-23,139.446,139.268,139.446,139.147,20503.0,286766979.0,0.21,-0.09,-0.125,8.21
2025-09-24,139.319,139.15,139.319,139.134,17124.0,239540100.0,0.13,-0.08,-0.118,6.86
2025-09-25,139.088,139.098,139.139,138.963,10940.0,152811779.0,0.13,-0.04,-0.052,4.38
2025-09-26,139.126,139.202,139.249,139.106,13670.0,191160931.0,0.1,0.07,0.104,5.47
2025-09-29,139.256,139.167,139.284,139.15,8548.0,119550758.0,0.1,-0.03,-0.035,3.42
2025-09-30,139.176,139.374,139.386,139.167,9344.0,130786484.0,0.16,0.15,0.207,3.74
2025-10-09,139.386,139.469,139.49,139.295,207224.0,2903212974.0,0.14,0.07,0.095,82.97
2025-10-10,139.48,139.439,139.541,139.43,9361.0,131187618.0,0.08,-0.02,-0.03,3.75
2025-10-13,139.465,139.48,139.511,139.436,145693.0,2041830215.0,0.05,0.03,0.041,58.33
2025-10-14,139.456,139.527,139.556,139.356,275776.0,3864121551.0,0.14,0.03,0.047,110.41
2025-10-15,139.526,139.486,139.526,139.454,139224.0,1951086403.0,0.05,-0.03,-0.041,55.74
2025-10-16,139.486,139.492,139.531,139.485,16115.0,225882754.0,0.03,0.0,0.006,6.45
2025-10-17,139.519,139.592,139.595,139.504,272471.0,3820809676.0,0.07,0.07,0.1,109.09
2025-10-20,139.541,139.468,139.555,139.45,192456.0,2696776998.0,0.08,-0.09,-0.124,77.06
2025-10-21,139.467,139.488,139.514,139.424,168418.0,2360352711.0,0.06,0.01,0.02,67.43
2025-10-22,139.488,139.514,139.544,139.479,54490.0,763689778.0,0.05,0.02,0.026,21.82
2025-10-23,139.515,139.474,139.549,139.459,14635.0,205131598.0,0.06,-0.03,-0.04,5.86
2025-10-24,139.473,139.465,139.51,139.461,132531.0,1857074922.0,0.04,-0.01,-0.009,53.06
2025-10-27,139.427,139.512,139.545,139.383,22130.0,310154177.0,0.12,0.03,0.047,8.86
2025-10-28,139.674,139.791,139.792,139.622,127528.0,1790619992.0,0.12,0.2,0.279,51.06
2025-10-29,139.741,139.907,139.986,139.702,20539.0,288715938.0,0.2,0.08,0.116,8.22
2025-10-30,139.975,140.02,140.045,139.924,118846.0,1671640546.0,0.09,0.08,0.113,47.58
2025-10-31,140.069,140.036,140.126,140.005,107682.0,1514989542.0,0.09,0.01,0.016,43.11
2025-11-03,140.039,139.974,140.073,139.951,207629.0,2919850898.0,0.09,-0.04,-0.062,83.13
2025-11-04,139.996,139.967,139.996,139.906,11606.0,163167321.0,0.06,-0.01,-0.007,4.65
2025-11-05,140.02,139.972,140.027,139.958,120721.0,1697717912.0,0.05,0.0,0.005,48.33
2025-11-06,139.973,139.906,139.991,139.881,224263.0,3152261364.0,0.08,-0.05,-0.066,89.79
2025-11-07,139.934,139.935,139.958,139.906,86362.0,1214077719.0,0.04,0.02,0.029,34.58
2025-11-10,139.935,139.931,139.944,139.886,24369.0,342585581.0,0.04,0.0,-0.004,9.76
2025-11-11,139.925,139.948,140.024,139.925,70718.0,994472664.0,0.07,0.01,0.017,28.31
2025-11-12,140.012,140.006,140.012,139.966,115655.0,1626726873.0,0.03,0.04,0.058,46.31
2025-11-13,140.006,139.95,140.012,139.934,40391.0,567929741.0,0.06,-0.04,-0.056,16.17
2025-11-14,139.95,139.933,139.976,139.911,109408.0,1538069442.0,0.05,-0.01,-0.017,43.8
2025-11-17,139.933,139.959,139.991,139.933,169897.0,2389023218.0,0.04,0.02,0.026,68.02
2025-11-18,139.959,139.967,139.986,139.932,163019.0,2292207003.0,0.04,0.01,0.008,65.27
2025-11-19,139.968,139.925,139.978,139.906,7313.0,102803877.0,0.05,-0.03,-0.042,2.93
2025-11-20,139.924,139.998,140.032,139.91,8750.0,123069611.0,0.09,0.05,0.073,3.5
2025-11-21,140.014,139.96,140.041,139.93,22211.0,312346385.0,0.08,-0.03,-0.038,8.89
2025-11-24,139.955,139.976,140.009,139.946,25788.0,362680824.0,0.05,0.01,0.016,10.32
2025-11-25,139.976,139.979,140.013,139.956,12705.0,178675378.0,0.04,0.0,0.003,5.09
2025-11-26,139.991,139.827,139.991,139.824,8553.0,120220448.0,0.12,-0.11,-0.152,3.42
2025-11-27,139.829,139.819,139.846,139.783,176208.0,2475191555.0,0.05,-0.01,-0.008,70.55
2025-11-28,139.82,139.874,139.876,139.807,54604.0,767277624.0,0.05,0.04,0.055,21.86
2025-12-01,139.872,139.921,139.945,139.82,6955.0,97746569.0,0.09,0.03,0.047,2.78
2025-12-02,139.932,139.886,139.939,139.876,138482.0,1946453657.0,0.05,-0.03,-0.035,55.45
2025-12-03,139.886,139.898,139.957,139.866,21602.0,303603829.0,0.07,0.01,0.012,8.65
2025-12-04,139.897,139.757,139.898,139.729,7206.0,101194425.0,0.12,-0.1,-0.141,2.89
2025-12-05,139.762,139.829,139.857,139.746,80403.0,1129231503.0,0.08,0.05,0.072,32.19
2025-12-08,139.852,139.814,139.852,139.751,10304.0,144721563.0,0.07,-0.01,-0.015,4.13
2025-12-09,139.857,139.891,139.907,139.855,46431.0,652541606.0,0.04,0.06,0.077,18.59
2025-12-10,139.875,139.912,139.925,139.866,34187.0,480455777.0,0.04,0.02,0.021,13.69
2025-12-11,139.934,140.006,140.017,139.918,71021.0,998954330.0,0.07,0.07,0.094,28.44
2025-12-12,140.094,139.967,140.094,139.916,121593.0,1710045851.0,0.13,-0.03,-0.039,48.68
2025-12-15,139.938,139.908,139.97,139.898,9522.0,133867934.0,0.05,-0.04,-0.059,3.81
2025-12-16,139.881,139.882,139.957,139.874,77847.0,1094298398.0,0.06,-0.02,-0.026,31.17
2025-12-17,139.899,139.975,139.979,139.866,86837.0,1220560151.0,0.08,0.07,0.093,34.77
2025-12-18,139.982,140.059,140.088,139.943,15296.0,215201281.0,0.1,0.06,0.084,6.12
2025-12-19,140.096,140.133,140.144,140.067,20448.0,287806491.0,0.05,0.05,0.074,8.19
2025-12-22,140.136,140.061,140.144,140.018,32913.0,463266345.0,0.09,-0.05,-0.072,13.18
2025-12-23,140.057,140.298,140.311,140.053,112949.0,1590619850.0,0.18,0.17,0.237,45.22
2025-12-24,140.247,140.24,140.274,140.189,27781.0,391354276.0,0.06,-0.04,-0.058,11.12
2025-12-25,140.24,140.193,140.272,140.178,24865.0,350359154.0,0.07,-0.03,-0.047,9.96
2025-12-26,140.2,140.285,140.291,140.2,21476.0,301239032.0,0.06,0.07,0.092,8.6
2025-12-29,140.267,140.116,140.315,140.07,64110.0,898161012.0,0.17,-0.12,-0.169,25.67
2025-12-30,140.116,140.093,140.142,140.048,22818.0,319708291.0,0.07,-0.02,-0.023,9.14
2025-12-31,140.099,140.096,140.104,140.025,17226.0,241243464.0,0.06,0.0,0.003,6.9
2026-01-05,140.09,139.965,140.09,139.954,12972.0,181611918.0,0.1,-0.09,-0.131,5.19
2026-01-06,139.965,139.86,139.97,139.792,112357.0,1570924207.0,0.13,-0.08,-0.105,44.99
2026-01-07,139.801,139.783,139.87,139.702,167378.0,2340480836.0,0.12,-0.06,-0.077,67.01
2026-01-08,139.85,139.904,139.909,139.78,39895.0,557781282.0,0.09,0.09,0.121,15.97
2026-01-09,139.904,139.893,139.909,139.81,12286.0,171833972.0,0.07,-0.01,-0.011,4.92
2026-01-12,139.871,139.962,140.025,139.771,16725.0,234056872.0,0.18,0.05,0.069,6.7
2026-01-13,139.98,140.002,140.015,139.924,8034.0,112451723.0,0.07,0.03,0.04,3.22
2026-01-14,140.028,140.093,140.155,139.928,150378.0,2104882648.0,0.16,0.07,0.091,60.21
2026-01-15,140.093,140.148,140.204,140.042,12254.0,171717523.0,0.12,0.04,0.055,4.91
2026-01-16,140.118,140.238,140.27,140.118,28525.0,399848109.0,0.11,0.06,0.09,11.42
2026-01-19,140.284,140.229,140.29,140.216,194803.0,2731692858.0,0.05,-0.01,-0.009,78.0
2026-01-20,140.25,140.318,140.325,140.225,131432.0,1843502135.0,0.07,0.06,0.089,52.62
2026-01-21,140.321,140.315,140.345,140.253,7478.0,104913570.0,0.07,0.0,-0.003,2.99
2026-01-22,140.28,140.302,140.344,140.28,326892.0,4586112978.0,0.05,-0.01,-0.013,130.88
2026-01-23,140.283,140.349,140.398,140.271,185941.0,2609245846.0,0.09,0.03,0.047,74.45
2026-01-26,140.352,140.322,140.38,140.311,14382.0,201839995.0,0.05,-0.02,-0.027,5.76
2026-01-27,140.324,140.335,140.376,140.308,206811.0,2902384149.0,0.05,0.01,0.013,82.8
2026-01-28,140.316,140.357,140.364,140.315,20130.0,282511254.0,0.03,0.02,0.022,8.06
2026-01-29,140.364,140.443,140.506,140.352,174755.0,2455320580.0,0.11,0.06,0.086,69.97
2026-01-30,140.444,140.429,140.497,140.406,9467.0,132960114.0,0.06,-0.01,-0.014,3.79
2026-02-02,140.449,140.432,140.477,140.4,203063.0,2851431322.0,0.05,0.0,0.003,81.3
2026-02-03,140.414,140.481,140.495,140.375,17589.0,247050033.0,0.09,0.03,0.049,7.04
2026-02-04,140.5,140.466,140.5,140.436,201750.0,2833934279.0,0.05,-0.01,-0.015,80.78
2026-02-05,140.466,140.55,140.552,140.435,7987.0,112208158.0,0.08,0.06,0.084,3.2
2026-02-06,140.6,140.586,140.6,140.513,12868.0,180871019.0,0.06,0.03,0.036,5.15
2026-02-09,140.58,140.672,140.677,140.543,8479.0,119245705.0,0.1,0.06,0.086,3.39
2026-02-10,140.68,140.669,140.692,140.579,5421.0,76259714.0,0.08,0.0,-0.003,2.17
2026-02-11,140.675,140.733,140.743,140.668,6064.0,85336447.0,0.05,0.05,0.064,2.43
2026-02-12,140.729,140.791,140.798,140.703,6040.0,85023235.0,0.07,0.04,0.058,2.42
2026-02-13,140.89,140.845,140.91,140.77,18809.0,264879853.0,0.1,0.04,0.054,7.53
2026-02-24,140.835,140.861,140.885,140.804,10633.0,149773178.0,0.06,0.01,0.016,4.26
2026-02-25,140.861,140.745,140.861,140.737,9877.0,139060363.0,0.09,-0.08,-0.116,3.95
2026-02-26,140.745,140.61,140.753,140.597,8914.0,125362222.0,0.11,-0.1,-0.135,3.57
2026-02-27,140.61,140.698,140.701,140.595,116101.0,1633170980.0,0.08,0.06,0.088,46.48
2026-03-02,140.699,140.819,140.819,140.699,8054.0,113379940.0,0.09,0.09,0.121,3.22
2026-03-03,140.819,140.808,140.825,140.77,15663.0,220550049.0,0.04,-0.01,-0.011,6.27
2026-03-04,140.825,140.929,140.94,140.802,6088.0,85755837.0,0.1,0.09,0.121,2.44
2026-03-05,140.93,140.87,140.933,140.833,102599.0,1445202167.0,0.07,-0.04,-0.059,41.08
2026-03-06,140.873,140.906,140.913,140.873,257192.0,3623453034.0,0.03,0.03,0.036,102.97
2026-03-09,140.908,140.737,140.912,140.72,97514.0,1372498930.0,0.14,-0.12,-0.169,39.04
2026-03-10,140.762,140.745,140.795,140.68,23681.0,333197917.0,0.08,0.01,0.008,9.48
2026-03-11,140.732,140.735,140.755,140.689,36833.0,518344812.0,0.05,-0.01,-0.01,14.75
2026-03-12,140.699,140.739,140.765,140.698,51026.0,718108320.0,0.05,0.0,0.004,20.43
2026-03-13,140.757,140.772,140.8,140.726,13807.0,194367506.0,0.05,0.02,0.033,5.53
2026-03-16,140.775,140.678,140.8,140.665,148540.0,2089975756.0,0.1,-0.07,-0.094,59.47
2026-03-17,140.688,140.68,140.724,140.67,27101.0,381256370.0,0.04,0.0,0.002,10.85
2026-03-24,140.8,140.763,140.8,140.75,2904500.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,140.181,140.226,140.31,140.166,10282700.0,0.0,0.0,0.0,0.0,0.0
